stockcode,year,roc,ey,EBIT,EV
G0I,2015,10.44,0.5159672736869887,19550000.0,37890000.0
G0I,2016,7.06,0.2697952527631817,14890000.0,55190000.0
G0I,2017,7.71,0.28074815794445496,14860000.0,52930000.0
G0I,2018,8.45,0.32289055973266495,15460000.0,47880000.0
G0I,2019,6.87,0.19659936238044634,11100000.0,56460000.0
G0I,2020,4.07,0.08264026402640264,6260000.0,75750000.0
G0I,2021,9.05,0.17435790352892044,16700000.0,95780000.0
G0I,TTM,9.05,0.1948230443248196,17010000.0,87310000.0
G0I,2015,10.44,0.5159672736869887,19550000.0,37890000.0
G0I,2016,7.06,0.2697952527631817,14890000.0,55190000.0
G0I,2017,7.71,0.28074815794445496,14860000.0,52930000.0
G0I,2018,8.45,0.32289055973266495,15460000.0,47880000.0
G0I,2019,6.87,0.19659936238044634,11100000.0,56460000.0
G0I,2020,4.07,0.08264026402640264,6260000.0,75750000.0
G0I,2021,9.05,0.17435790352892044,16700000.0,95780000.0
G0I,TTM,9.05,0.1948230443248196,17010000.0,87310000.0
G41,2014,1.69,-0.014620440041908753,-6140000.0,419960000.0
G41,2015,2.67,0.015001604449673762,5610000.0,373960000.0
G41,2016,6.5,0.02004929377192151,8460000.0,421960000.0
G41,2017,4.56,0.01169136569349543,5270000.0,450760000.0
G41,2018,-0.82,-0.018607774021053642,-7760000.0,417030000.0
G41,2019,1.49,0.01740816740703994,7720000.0,443470000.0
G41,2020,0.08,0.00972093977634144,3790000.0,389880000.0
G41,TTM,2.04,0.03908094924702876,20190000.0,516620000.0
G50,2015,-10.02,-0.2563573883161512,-3730000.0,14550000.0
G50,2016,4.23,0.04489208633093525,1560000.0,34750000.0
G50,2017,1.09,0.03166363872307293,1220000.0,38530000.0
G50,2018,14.56,0.1073562359970127,5750000.0,53560000.0
G50,2019,2.44,0.05768560474032764,3310000.0,57380000.0
G50,2020,1.71,0.1447922937989163,4810000.0,33220000.0
G50,2021,6.73,0.3673870333988212,5610000.0,15270000.0
G50,TTM,-0.71,-0.06532582461786003,-812000.0,12430000.0
G50,2015,-10.02,-0.2563573883161512,-3730000.0,14550000.0
G50,2016,4.23,0.04489208633093525,1560000.0,34750000.0
G50,2017,1.09,0.03166363872307293,1220000.0,38530000.0
G50,2018,14.56,0.1073562359970127,5750000.0,53560000.0
G50,2019,2.44,0.05768560474032764,3310000.0,57380000.0
G50,2020,1.71,0.1447922937989163,4810000.0,33220000.0
G50,2021,6.73,0.3673870333988212,5610000.0,15270000.0
G50,TTM,-0.71,-0.06532582461786003,-812000.0,12430000.0
G50,2015,-10.02,-0.2563573883161512,-3730000.0,14550000.0
G50,2016,4.23,0.04489208633093525,1560000.0,34750000.0
G50,2017,1.09,0.03166363872307293,1220000.0,38530000.0
G50,2018,14.56,0.1073562359970127,5750000.0,53560000.0
G50,2019,2.44,0.05768560474032764,3310000.0,57380000.0
G50,2020,1.71,0.1447922937989163,4810000.0,33220000.0
G50,2021,6.73,0.3673870333988212,5610000.0,15270000.0
G50,TTM,-0.71,-0.06532582461786003,-812000.0,12430000.0
H07,2014,4.97,0.10277616484361513,65489999.99999999,637210000.0
H07,2015,4.14,0.09129222384181508,57620000.0,631160000.0
H07,2016,5.04,0.07633943052166924,54130000.0,709070000.0
H07,2017,7.1,0.2018111540585312,91370000.0,452750000.0
H07,2018,7.66,0.16021813224267212,58760000.0,366750000.0
H07,2019,3.39,0.06462242431219062,44910000.0,694960000.0
H07,2020,0.83,0.046364928844534616,33590000.0,724470000.0
H07,TTM,2.42,0.05880609792236015,53580000.0,911130000.0
H12,2014,1.8,0.03946204612977117,17400000.0,440930000.0
H12,2015,0.43,0.03235971397406375,13350000.0,412550000.0
H12,2016,1.14,0.03738895503251213,16329999.999999998,436760000.0
H12,2017,1.1,0.03765892152564665,17180000.0,456200000.0
H12,2018,0.95,0.04699950740343658,16219999.999999998,345110000.0
H12,2019,0.62,0.033728726147498715,13080000.0,387800000.0
H12,2020,-2.71,-0.005004817471362809,-1870000.0,373640000.0
H12,TTM,-2.53,-0.009711517286941205,-4410000.0,454100000.0
H12,2014,1.8,0.03946204612977117,17400000.0,440930000.0
H12,2015,0.43,0.03235971397406375,13350000.0,412550000.0
H12,2016,1.14,0.03738895503251213,16329999.999999998,436760000.0
H12,2017,1.1,0.03765892152564665,17180000.0,456200000.0
H12,2018,0.95,0.04699950740343658,16219999.999999998,345110000.0
H12,2019,0.62,0.033728726147498715,13080000.0,387800000.0
H12,2020,-2.71,-0.005004817471362809,-1870000.0,373640000.0
H12,TTM,-2.53,-0.009711517286941205,-4410000.0,454100000.0
H12,2014,1.8,0.03946204612977117,17400000.0,440930000.0
H12,2015,0.43,0.03235971397406375,13350000.0,412550000.0
H12,2016,1.14,0.03738895503251213,16329999.999999998,436760000.0
H12,2017,1.1,0.03765892152564665,17180000.0,456200000.0
H12,2018,0.95,0.04699950740343658,16219999.999999998,345110000.0
H12,2019,0.62,0.033728726147498715,13080000.0,387800000.0
H12,2020,-2.71,-0.005004817471362809,-1870000.0,373640000.0
H12,TTM,-2.53,-0.009711517286941205,-4410000.0,454100000.0
H18,2014,2.82,0.037392392582198786,29580000.0,791070000.0
H18,2015,7.44,0.04033879818671393,23670000.0,586780000.0
H18,2016,3.75,0.04533524560774471,31610000.0,697250000.0
H18,2017,2.76,0.05080788385350042,40910000.0,805190000.0
H18,2018,1.86,0.05104197282053435,36470000.0,714510000.0
H18,2019,1.9,0.042703637764056716,33820000.0,791970000.0
H18,2020,2.75,0.022132796780684104,12540000.0,566580000.0
H18,TTM,3.08,0.039796356041250966,21340000.0,536230000.0
H19,2015,3.25,0.02118003025718608,3500000.0,165250000.0
H19,2016,3.18,0.015561467797801315,3100000.0,199210000.0
H19,2017,3.68,0.020624631703005304,3850000.0,186670000.0
H19,2018,2.16,0.009050183266211142,2000000.0,220990000.0
H19,2019,3.13,0.02156310889802988,4980000.0,230950000.0
H19,2020,2.08,0.014987888574888978,2970000.0,198160000.0
H19,2021,2.85,-0.0030905365938712352,-709000.0,229410000.0
H19,TTM,2.85,-0.0031810839913854988,-709000.0,222880000.0
H20,2014,-29.5,-0.045616535994297935,-3840000.0,84180000.0
H20,2015,4.48,0.05859051128512206,6360000.0,108550000.0
H20,2016,-76.95,-0.02624414679298704,-2410000.0,91830000.0
H20,2018,108.95,0.05835719004624532,2650000.0,45410000.0
H20,2019,-28.77,0.27227586206896554,9870000.0,36250000.0
H20,2020,-7.66,0.024591439688715952,632000.0,25700000.0
H20,TTM,19.81,-0.05287713841368585,-1700000.0,32150000.0
H20,2014,-29.5,-0.045616535994297935,-3840000.0,84180000.0
H20,2015,4.48,0.05859051128512206,6360000.0,108550000.0
H20,2016,-76.95,-0.02624414679298704,-2410000.0,91830000.0
H20,2018,108.95,0.05835719004624532,2650000.0,45410000.0
H20,2019,-28.77,0.27227586206896554,9870000.0,36250000.0
H20,2020,-7.66,0.024591439688715952,632000.0,25700000.0
H20,TTM,19.81,-0.05287713841368585,-1700000.0,32150000.0
H20,2014,-29.5,-0.045616535994297935,-3840000.0,84180000.0
H20,2015,4.48,0.05859051128512206,6360000.0,108550000.0
H20,2016,-76.95,-0.02624414679298704,-2410000.0,91830000.0
H20,2018,108.95,0.05835719004624532,2650000.0,45410000.0
H20,2019,-28.77,0.27227586206896554,9870000.0,36250000.0
H20,2020,-7.66,0.024591439688715952,632000.0,25700000.0
H20,TTM,19.81,-0.05287713841368585,-1700000.0,32150000.0
H20,2014,-29.5,-0.045616535994297935,-3840000.0,84180000.0
H20,2015,4.48,0.05859051128512206,6360000.0,108550000.0
H20,2016,-76.95,-0.02624414679298704,-2410000.0,91830000.0
H20,2018,108.95,0.05835719004624532,2650000.0,45410000.0
H20,2019,-28.77,0.27227586206896554,9870000.0,36250000.0
H20,2020,-7.66,0.024591439688715952,632000.0,25700000.0
H20,TTM,19.81,-0.05287713841368585,-1700000.0,32150000.0
H20,2014,-29.5,-0.045616535994297935,-3840000.0,84180000.0
H20,2015,4.48,0.05859051128512206,6360000.0,108550000.0
H20,2016,-76.95,-0.02624414679298704,-2410000.0,91830000.0
H20,2018,108.95,0.05835719004624532,2650000.0,45410000.0
H20,2019,-28.77,0.27227586206896554,9870000.0,36250000.0
H20,2020,-7.66,0.024591439688715952,632000.0,25700000.0
H20,TTM,19.81,-0.05287713841368585,-1700000.0,32150000.0
H20,2014,-29.5,-0.045616535994297935,-3840000.0,84180000.0
H20,2015,4.48,0.05859051128512206,6360000.0,108550000.0
H20,2016,-76.95,-0.02624414679298704,-2410000.0,91830000.0
H20,2018,108.95,0.05835719004624532,2650000.0,45410000.0
H20,2019,-28.77,0.27227586206896554,9870000.0,36250000.0
H20,2020,-7.66,0.024591439688715952,632000.0,25700000.0
H20,TTM,19.81,-0.05287713841368585,-1700000.0,32150000.0
I06,2014,-1.49,-0.12002182214948172,-2200000.0,18330000.0
I06,2015,4.53,-0.08102189781021897,-1110000.0,13700000.0
I06,2016,1.15,-0.05717427157779,-1040000.0,18190000.0
I06,2017,3.03,0.3093093093093093,2060000.0,6660000.0
I06,2018,3.66,-0.2290748898678414,1040000.0,-4540000.0
I06,2019,1.44,-0.12317708333333335,-473000.0,3840000.0
I06,2020,-20.25,0.2779009608277901,-3760000.0,-13530000.0
I06,TTM,-15.37,-0.1143911439114391,-1860000.0,16260000.000000002
I07,2014,6.75,0.16269197153202647,13030000.0,80090000.0
I07,2015,7.48,0.211804533411834,14390000.0,67940000.0
I07,2016,4.26,0.22094691535150648,15400000.0,69700000.0
I07,2017,6.93,0.23333759754381475,18240000.0,78170000.0
I07,2018,7.02,0.20967443581206066,22670000.0,108120000.0
I07,2019,4.45,0.15178571428571427,20400000.0,134400000.0
I07,2020,8.86,0.19104071028603134,37870000.0,198230000.0
I07,TTM,9.26,0.15069527464921664,47900000.0,317860000.0
I11,2014,-2.91,-0.04003843689942345,-1250000.0,31220000.0
I11,2015,1.75,0.03814627994955864,1210000.0,31720000.0
I11,2016,-0.19,0.0621046578493387,1080000.0,17390000.0
I11,2017,-29.39,-0.010539763653784734,-330000.0,31310000.0
I11,2018,-26.02,-0.05073170731707317,-1560000.0,30750000.0
I11,2019,-0.22,-0.043869111830276884,-1220000.0,27810000.0
I11,2020,-8.16,0.11968016507608975,4640000.0,38770000.0
I11,TTM,-5.01,0.12768607910308313,4100000.0,32110000.0
I15,2014,-1.54,-0.13315777421570876,-11630000.0,87340000.0
I15,2015,-13.85,-0.30460624071322434,-22550000.0,74030000.0
I15,2016,1.49,-0.14453781512605046,-12040000.0,83300000.0
I15,2017,1.23,-0.06347862886161659,-6000000.0,94520000.0
I15,2018,-8.64,-0.10710434886785672,-8940000.0,83470000.0
I15,2019,-14.9,-0.019220779220779218,-4440000.0,231000000.0
I15,2020,-11.26,-0.07814174192560845,-10210000.0,130660000.0
I15,TTM,-10.86,-0.034036803500193016,-5290000.0,155420000.0
I49,2014,-4.69,0.05141278119405309,13210000.0,256940000.0
I49,2015,-10.36,0.05016722408026756,12150000.0,242190000.0
I49,2016,-1.77,0.07427246973989184,14420000.0,194150000.0
I49,2017,1.2,0.051760299625468166,13820000.0,267000000.0
I49,2018,10.43,0.04591039333159677,14100000.0,307120000.0
I49,2019,5.08,0.07569187603621988,23740000.0,313640000.0
I49,2020,0.42,0.03256803344825057,8880000.0,272660000.0
I49,TTM,0.06,0.030887106428827967,7740000.0,250590000.0
IX2,2015,-3.15,-0.3475398475398475,-10030000.0,28860000.0
IX2,2016,8.41,-1.4015748031496065,17800000.0,-12700000.0
IX2,2017,6.67,0.3048298906439854,20070000.0,65840000.0
IX2,2018,3.98,0.22173448807687746,18690000.0,84290000.0
IX2,2019,3.47,0.2800372916909451,24030000.0,85810000.0
IX2,2020,-5.38,-0.2690903559476727,-17690000.0,65739999.99999999
IX2,2021,9.11,0.5979760809567617,13000000.0,21740000.0
IX2,TTM,9.07,1.2209186220668995,48910000.0,40060000.0
IX2,2015,-3.15,-0.3475398475398475,-10030000.0,28860000.0
IX2,2016,8.41,-1.4015748031496065,17800000.0,-12700000.0
IX2,2017,6.67,0.3048298906439854,20070000.0,65840000.0
IX2,2018,3.98,0.22173448807687746,18690000.0,84290000.0
IX2,2019,3.47,0.2800372916909451,24030000.0,85810000.0
IX2,2020,-5.38,-0.2690903559476727,-17690000.0,65739999.99999999
IX2,2021,9.11,0.5979760809567617,13000000.0,21740000.0
IX2,TTM,9.07,1.2209186220668995,48910000.0,40060000.0
J03,2014,-10.27,-0.3607859531772575,-8630000.0,23920000.0
J03,2015,-47.58,3.788336933045356,-17540000.0,-4630000.0
J03,2016,3.49,0.5343811394891945,2720000.0,5090000.0
J03,2017,5.49,0.008391608391608392,432000.0,51480000.0
J03,2018,-2.67,-0.22979397781299524,-1450000.0,6310000.0
J03,2019,-32.12,-0.2716656422864167,-8840000.0,32540000.0
J03,2020,-9.43,-0.1985743380855397,-3900000.0,19640000.0
J03,TTM,-14.27,-0.2445436507936508,-4930000.0,20160000.0
J2T,2015,16.59,0.6622258659561386,32310000.000000004,48790000.0
J2T,2016,14.44,-6.708108108108107,24820000.0,-3700000.0
J2T,2017,8.24,0.18195252609217696,19700000.0,108270000.0
J2T,2018,6.71,0.2566661213806641,15690000.0,61130000.0
J2T,2019,6.16,0.18769495536194472,17450000.0,92970000.0
J2T,2020,2.07,0.0533234586187743,2880000.0,54010000.0
J2T,TTM,5.13,0.09821586292174528,5560000.0,56610000.0
J2T,2015,16.59,0.6622258659561386,32310000.000000004,48790000.0
J2T,2016,14.44,-6.708108108108107,24820000.0,-3700000.0
J2T,2017,8.24,0.18195252609217696,19700000.0,108270000.0
J2T,2018,6.71,0.2566661213806641,15690000.0,61130000.0
J2T,2019,6.16,0.18769495536194472,17450000.0,92970000.0
J2T,2020,2.07,0.0533234586187743,2880000.0,54010000.0
J2T,TTM,5.13,0.09821586292174528,5560000.0,56610000.0
J2T,2015,16.59,0.6622258659561386,32310000.000000004,48790000.0
J2T,2016,14.44,-6.708108108108107,24820000.0,-3700000.0
J2T,2017,8.24,0.18195252609217696,19700000.0,108270000.0
J2T,2018,6.71,0.2566661213806641,15690000.0,61130000.0
J2T,2019,6.16,0.18769495536194472,17450000.0,92970000.0
J2T,2020,2.07,0.0533234586187743,2880000.0,54010000.0
J2T,TTM,5.13,0.09821586292174528,5560000.0,56610000.0
J2T,2015,16.59,0.6622258659561386,32310000.000000004,48790000.0
J2T,2016,14.44,-6.708108108108107,24820000.0,-3700000.0
J2T,2017,8.24,0.18195252609217696,19700000.0,108270000.0
J2T,2018,6.71,0.2566661213806641,15690000.0,61130000.0
J2T,2019,6.16,0.18769495536194472,17450000.0,92970000.0
J2T,2020,2.07,0.0533234586187743,2880000.0,54010000.0
J2T,TTM,5.13,0.09821586292174528,5560000.0,56610000.0
J2T,2015,16.59,0.6622258659561386,32310000.000000004,48790000.0
J2T,2016,14.44,-6.708108108108107,24820000.0,-3700000.0
J2T,2017,8.24,0.18195252609217696,19700000.0,108270000.0
J2T,2018,6.71,0.2566661213806641,15690000.0,61130000.0
J2T,2019,6.16,0.18769495536194472,17450000.0,92970000.0
J2T,2020,2.07,0.0533234586187743,2880000.0,54010000.0
J2T,TTM,5.13,0.09821586292174528,5560000.0,56610000.0
JLB,2019,7.77,0.07500288917138563,6490000.0,86530000.0
JLB,2020,8.77,0.08272463257942445,9400000.0,113630000.0
JLB,2021,16.89,0.06823157719701799,24620000.0,360830000.0
JLB,TTM,16.89,0.06858117713960762,24120000.0,351700000.0
JLB,2019,7.77,0.07500288917138563,6490000.0,86530000.0
JLB,2020,8.77,0.08272463257942445,9400000.0,113630000.0
JLB,2021,16.89,0.06823157719701799,24620000.0,360830000.0
JLB,TTM,16.89,0.06858117713960762,24120000.0,351700000.0
K03,2015,1.83,0.04491362763915547,1170000.0,26050000.0
K03,2016,0.09,-0.006234720416124839,-191780.0,30760000.0
K03,2017,2.08,0.001836434323798945,66130.0,36010000.0
K03,2018,1.62,-0.0144020702805775,-528700.0,36710000.0
K03,2019,-1.1,-0.04079169683804007,-1690000.0,41430000.0
K03,2020,0.08,-0.042950513538748826,-1380000.0,32130000.000000004
K03,2021,-0.59,-0.00042927967337416163,-14720.0,34290000.0
K03,TTM,-0.59,-0.001958057395143488,-62090.0,31710000.0
K1Q,2015,12.57,0.2391985825269184,17550000.0,73370000.0
K1Q,2016,20.26,0.8658256880733946,30200000.0,34880000.0
K1Q,2017,8.43,0.16149870801033592,11250000.0,69660000.0
K1Q,2018,6.54,0.15447881280171644,8640000.0,55930000.0
K1Q,2019,2.66,0.04040778498609824,2180000.0,53950000.0
K1Q,2020,-7.9,-0.006170723345903325,-180000.0,29170000.0
K1Q,2021,2.41,0.125706940874036,4890000.0,38900000.0
K1Q,TTM,2.41,0.12862616310892172,4700000.0,36540000.0
K29,2015,10.34,0.20562743373948,16370000.000000002,79610000.0
K29,2016,2.12,0.05146290491118077,3940000.0,76560000.0
K29,2017,8.51,0.1026706231454006,6920000.0,67400000.0
K29,2018,4.83,0.0519398458233287,4110000.0000000005,79130000.0
K29,2019,7.27,0.08551036897387558,6350000.0,74260000.0
K29,2020,1.1,0.036684782608695655,2430000.0,66239999.99999999
K29,2021,7.2,0.055785953177257534,4170000.0,74750000.0
K29,TTM,7.84,0.06814016172506739,6320000.0,92750000.0
K29,2015,10.34,0.20562743373948,16370000.000000002,79610000.0
K29,2016,2.12,0.05146290491118077,3940000.0,76560000.0
K29,2017,8.51,0.1026706231454006,6920000.0,67400000.0
K29,2018,4.83,0.0519398458233287,4110000.0000000005,79130000.0
K29,2019,7.27,0.08551036897387558,6350000.0,74260000.0
K29,2020,1.1,0.036684782608695655,2430000.0,66239999.99999999
K29,2021,7.2,0.055785953177257534,4170000.0,74750000.0
K29,TTM,7.84,0.06814016172506739,6320000.0,92750000.0
K29,2015,10.34,0.20562743373948,16370000.000000002,79610000.0
K29,2016,2.12,0.05146290491118077,3940000.0,76560000.0
K29,2017,8.51,0.1026706231454006,6920000.0,67400000.0
K29,2018,4.83,0.0519398458233287,4110000.0000000005,79130000.0
K29,2019,7.27,0.08551036897387558,6350000.0,74260000.0
K29,2020,1.1,0.036684782608695655,2430000.0,66239999.99999999
K29,2021,7.2,0.055785953177257534,4170000.0,74750000.0
K29,TTM,7.84,0.06814016172506739,6320000.0,92750000.0
K29,2015,10.34,0.20562743373948,16370000.000000002,79610000.0
K29,2016,2.12,0.05146290491118077,3940000.0,76560000.0
K29,2017,8.51,0.1026706231454006,6920000.0,67400000.0
K29,2018,4.83,0.0519398458233287,4110000.0000000005,79130000.0
K29,2019,7.27,0.08551036897387558,6350000.0,74260000.0
K29,2020,1.1,0.036684782608695655,2430000.0,66239999.99999999
K29,2021,7.2,0.055785953177257534,4170000.0,74750000.0
K29,TTM,7.84,0.06814016172506739,6320000.0,92750000.0
K75,2015,7.01,0.10092412451361868,29050000.0,287840000.0
K75,2016,3.57,0.044152858921559235,9220000.0,208820000.0
K75,2017,4.78,6.775928513954178e-05,16000.0,236130000.0
K75,2018,1.08,0.0018838262000921587,695000.0,368930000.0
K75,2019,1.04,-0.005668768020329375,-2320000.0,409260000.0
K75,2020,-2.6,-0.04560676128209217,-17160000.0,376260000.0
K75,2021,1.33,0.01599161448114602,5950000.0,372070000.0
K75,TTM,1.33,0.01599161448114602,5950000.0,372070000.0
KJ5,2014,8.38,0.2635135135135135,19500000.0,74000000.0
KJ5,2015,1.65,0.3051192016263168,16510000.000000002,54110000.0
KJ5,2016,0.78,0.3930384336475707,5420000.0,13790000.0
KJ5,2017,4.35,0.12310515940452722,18110000.0,147110000.0
KJ5,2018,-1.43,0.07248870724887073,6740000.0,92980000.0
KJ5,2019,-5.49,0.04042702135106755,4620000.0,114280000.0
KJ5,2020,-11.01,-0.08209782458085077,-11850000.0,144340000.0
KJ5,TTM,-7.25,-0.0555652022920646,-6400000.0,115180000.0
KUO,2014,-10.73,-0.27364016736401675,-3270000.0,11950000.0
KUO,2015,-10.76,28.66709095437062,-10360000.0,-361390.0
KUO,2016,0.96,0.07886405959031657,-847000.0,-10740000.0
KUO,2017,0.76,0.04771187227327578,5140000.0,107730000.0
KUO,2018,8.26,0.19825404858299595,31340000.0,158080000.0
KUO,2019,7.56,0.1933077096992991,34200000.0,176920000.0
KUO,2020,4.09,0.09512225089077282,38710000.0,406950000.0
KUO,TTM,7.25,0.2405184106093334,47880000.0,199070000.0
L02,2014,-4.82,-0.05437311992735115,-9580000.0,176190000.0
L02,2015,-19.7,-0.4615384615384616,-26400000.0,57200000.0
L02,2016,-10.22,-0.11511852103890212,-10150000.0,88170000.0
L02,2017,-12.46,-0.08039972745855099,-7080000.0,88060000.0
L02,2018,3.56,-0.31342281879194633,-4670000.0,14900000.0
L02,2019,-32.79,-0.05313660751134957,-5150000.0,96920000.0
L02,2020,9.78,-0.047891723060905785,-7360000.0,153680000.0
L02,TTM,-6.07,-0.0767056530214425,-7870000.0,102600000.0
L03,2014,15.96,0.0871239873563459,41620000.0,477710000.0
L03,2015,13.24,0.03754044228011073,22510000.0,599620000.0
L03,2016,5.65,0.04617172844763099,40120000.0,868930000.0
L03,2017,8.37,0.07201381865290862,63370000.0,879970000.0
L03,2018,3.42,0.057643357830019976,44160000.0,766090000.0
L03,2019,2.83,0.07155651218447552,47540000.0,664370000.0
L03,2020,2.29,0.020302825440770902,18920000.0,931890000.0
L03,TTM,2.06,0.02627266315396424,25330000.0,964120000.0
L09,2014,5.69,0.08471567267683773,15270000.0,180250000.0
L09,2015,5.4,0.12106774173843993,19820000.0,163710000.0
L09,2016,8.54,0.2699794178182887,45910000.0,170050000.0
L09,2017,12.23,0.17470029525808406,49110000.0,281110000.0
L09,2018,7.56,0.13755334818899426,36420000.0,264770000.0
L09,2019,6.96,0.17047803617571058,26390000.0,154800000.0
L09,2020,8.22,0.2555371640261685,32420000.0,126870000.0
L09,TTM,10.3,-0.09095657064802537,45280000.0,-497820000.0
L19,2015,10.4,0.08936104537503857,17370000.0,194380000.0
L19,2016,9.23,0.1423867491518659,28540000.0,200440000.0
L19,2017,5.37,0.15958954971984068,23640000.0,148130000.0
L19,2018,6.38,0.08923894773873275,22830000.0,255830000.0
L19,2019,5.46,0.016801930247861373,3830000.0,227950000.0
L19,2020,-0.48,0.05943973634651601,10100000.0,169920000.0
L19,2021,0.71,0.017980495733441692,5310000.0,295320000.0
L19,TTM,1.93,0.05532157085941947,9720000.0,175700000.0
L23,2014,3.52,0.00895778870587375,4900000.0,547010000.0
L23,2015,-1.4,0.010271473399985404,5630000.0,548120000.0
L23,2016,-1.16,0.02548675359517093,12920000.0,506930000.0
L23,2017,-3.46,0.07657841140529531,9400000.0,122750000.0
L23,2018,0.35,-0.0004361416006396744,-60000.0,137570000.0
L23,2019,0.21,0.002569997536743575,313000.0,121790000.0
L23,2020,-0.68,-0.008943951238902875,-1350000.0,150940000.0
L23,TTM,0.9,-0.0024824253075571177,-339000.0,136560000.0
L38,2015,0.92,0.016376026740600628,6320000.0,385930000.0
L38,2016,1.43,0.044311753614079186,12690000.0,286380000.0
L38,2017,1.73,0.02607792499438581,9290000.0,356240000.0
L38,2018,-0.32,0.030063475992055763,7720000.0,256790000.00000003
L38,2019,-0.63,0.01823782515157442,3730000.0,204520000.0
L38,2020,-1.97,-0.055876991360862334,-7050000.0,126170000.0
L38,2021,-2.41,-0.05680383741479424,-9000000.0,158440000.0
L38,TTM,-2.41,-0.05235735163299021,-8240000.0,157380000.0
LS9,2014,0.03,0.03609815453254918,1780000.0,49310000.0
LS9,2015,-146.26,-1.4919540229885058,-58410000.0,39150000.0
LS9,2016,3.79,-0.00936871508379888,-385710.0,41170000.0
LS9,2017,19.01,0.13203031511767052,3310000.0,25070000.0
LS9,2018,-14.76,-0.034287333522244265,-1210000.0,35290000.0
LS9,2019,-46.01,-0.1838842975206612,-3560000.0,19360000.0
LS9,2020,-191.34,-0.1544147292030641,-11490000.0,74410000.0
LS9,TTM,-130.83,-0.09586243954862976,-8920000.0,93050000.0
LUY,2014,0.4,0.017010309278350514,-1320000.0,-77600000.0
LUY,2015,-186.06,1.1799444187123669,-101900000.0,-86360000.0
LUY,2019,10.69,-1.1163793103448276,2590000.0,-2320000.0
LUY,2020,14.17,0.3760262725779967,6870000.0,18270000.0
LUY,2021,1.59,-0.19346464646464648,-574590.0,2970000.0
LUY,TTM,3.29,0.034300715990453465,-287440.0,-8380000.000000001
LUY,2014,0.4,0.017010309278350514,-1320000.0,-77600000.0
LUY,2015,-186.06,1.1799444187123669,-101900000.0,-86360000.0
LUY,2019,10.69,-1.1163793103448276,2590000.0,-2320000.0
LUY,2020,14.17,0.3760262725779967,6870000.0,18270000.0
LUY,2021,1.59,-0.19346464646464648,-574590.0,2970000.0
LUY,TTM,3.29,0.034300715990453465,-287440.0,-8380000.000000001
LUY,2014,0.4,0.017010309278350514,-1320000.0,-77600000.0
LUY,2015,-186.06,1.1799444187123669,-101900000.0,-86360000.0
LUY,2019,10.69,-1.1163793103448276,2590000.0,-2320000.0
LUY,2020,14.17,0.3760262725779967,6870000.0,18270000.0
LUY,2021,1.59,-0.19346464646464648,-574590.0,2970000.0
LUY,TTM,3.29,0.034300715990453465,-287440.0,-8380000.000000001
M05,2014,2.7,0.1097235207693335,16430000.0,149740000.0
M05,2015,-13.53,-0.0959513435003631,-10570000.0,110160000.0
M05,2016,-13.02,-0.22359459771441764,-19370000.0,86630000.0
M05,2017,-32.35,-0.35055280213496,-18390000.0,52460000.0
M05,2018,-5.36,-0.09873634611265797,-4610000.0,46690000.0
M05,2019,7.29,0.15263557072430795,8050000.000000001,52740000.0
M05,2020,-8.54,-0.11104684788895317,-5760000.0,51870000.0
M05,TTM,-10.65,-0.09136153572698187,-5140000.0,56260000.0
M11,2014,27.26,0.7020517395182873,7870000.0,11210000.0
M11,2015,31.44,0.43225806451612897,16750000.0,38750000.0
M11,2016,-10.89,-0.21052631578947367,-5240000.0,24890000.0
M11,2017,-3.07,-0.06319500949281258,-2330000.0,36870000.0
M11,2018,-4.26,-0.02543171114599686,-1620000.0,63700000.0
M11,2019,-29.72,-0.4859154929577465,-7590000.0,15620000.0
M11,2020,-12.77,-0.8731884057971014,-4820000.0,5520000.0
M11,TTM,-13.12,-0.4432160804020101,-4410000.0,9950000.0
M11,2014,27.26,0.7020517395182873,7870000.0,11210000.0
M11,2015,31.44,0.43225806451612897,16750000.0,38750000.0
M11,2016,-10.89,-0.21052631578947367,-5240000.0,24890000.0
M11,2017,-3.07,-0.06319500949281258,-2330000.0,36870000.0
M11,2018,-4.26,-0.02543171114599686,-1620000.0,63700000.0
M11,2019,-29.72,-0.4859154929577465,-7590000.0,15620000.0
M11,2020,-12.77,-0.8731884057971014,-4820000.0,5520000.0
M11,TTM,-13.12,-0.4432160804020101,-4410000.0,9950000.0
M14,2014,-19.23,-0.8199371351594072,-18260000.0,22270000.0
M14,2015,-13.17,-3.040688575899844,-19430000.0,6390000.0
M14,2016,9.6,0.6886153846153846,11190000.0,16250000.0
M14,2017,7.36,0.3922077922077922,12080000.0,30800000.0
M14,2018,14.27,0.5002937720329025,17030000.0,34040000.0
M14,2019,10.06,0.2423966490621016,13310000.0,54910000.0
M14,2020,7.33,0.3027449728694542,18970000.0,62660000.0
M14,TTM,9.06,0.21480955760586706,18160000.0,84540000.0
M14,2014,-19.23,-0.8199371351594072,-18260000.0,22270000.0
M14,2015,-13.17,-3.040688575899844,-19430000.0,6390000.0
M14,2016,9.6,0.6886153846153846,11190000.0,16250000.0
M14,2017,7.36,0.3922077922077922,12080000.0,30800000.0
M14,2018,14.27,0.5002937720329025,17030000.0,34040000.0
M14,2019,10.06,0.2423966490621016,13310000.0,54910000.0
M14,2020,7.33,0.3027449728694542,18970000.0,62660000.0
